单价,建筑面积,总楼层数,室数,厅数,卫数,人均面积,楼层密度,厅室比,卫室比,总房间数,单价等级,面积等级,区域均价,区域中位价,区域价格标准差,区域房源数,相对价格指数,区_encoded,板块_encoded,楼层位置_encoded,房屋朝向_encoded,装修情况_encoded,建筑类型_encoded,建筑结构_encoded,交易权属_encoded,房屋用途_encoded,配备电梯_encoded,产权所属_encoded,总价
13944.0,104.71,7,3,2,1,26.1775,13.08875,0.5,0.25,6,1,2,1875364.5484949832,1800000.0,855438.6591359673,299,0.7785148880289915,1,33,0,17,3,3,5,0,4,0,1,1460000.0
27635.0,106.75,20,3,2,2,26.6875,5.083333333333333,0.5,0.5,7,3,2,2173067.729083665,1990000.0,977382.160362272,251,1.3575272427043528,9,34,1,17,3,4,5,0,4,2,1,2950000.0
17452.0,123.77,25,4,2,2,24.753999999999998,4.760384615384615,0.4,0.4,8,1,2,2711766.8711656444,2500000.0,1329556.3519404833,978,0.7965283544242049,8,30,1,17,1,3,5,0,4,2,1,2160000.0
7408.0,135.0,18,4,2,2,27.0,7.105263157894737,0.4,0.4,8,0,3,853969.1358024691,830000.0,286526.62766007404,162,1.1710011370131905,4,50,0,20,1,2,0,0,4,1,1,1000000.0
12267.0,126.36,11,3,2,2,31.59,10.53,0.5,0.5,7,1,2,1587584.9056603773,1450000.0,685073.8431271552,53,0.9763251200918522,3,23,0,20,1,2,0,0,4,1,1,1550000.0
12439.0,142.3,30,4,2,2,28.46,4.590322580645162,0.4,0.4,8,1,3,2711766.8711656444,2500000.0,1329556.3519404833,978,0.6527107348753901,8,88,0,20,1,1,5,0,4,2,1,1770000.0
32069.0,95.11,16,3,1,1,23.7775,5.594705882352941,0.25,0.25,5,3,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.1247275374971413,8,46,2,20,1,2,5,2,4,2,1,3050000.0
6490.0,141.76,28,3,2,2,35.44,4.888275862068965,0.5,0.5,7,0,3,853969.1358024691,830000.0,286526.62766007404,162,1.0773210460521352,4,50,2,9,1,3,5,0,4,2,1,920000.0
28525.0,73.27,8,3,1,1,18.3175,8.14111111111111,0.25,0.25,5,3,1,2048187.9432624113,1840000.0,968698.6620355729,564,1.0204136717343035,6,90,0,13,3,4,5,0,4,0,0,2090000.0
13619.0,51.4,19,2,1,1,17.133333333333333,2.57,0.3333333333333333,0.3333333333333333,4,1,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.2581341889337701,8,7,0,17,2,0,5,0,4,2,1,700000.0
41634.0,112.41,8,4,2,3,22.482,12.49,0.4,0.6,9,4,2,2374983.935742972,2080000.0,1266402.7666910856,249,1.9705388146118683,5,63,1,20,3,4,5,0,4,1,0,4680000.0
8594.0,128.0,32,3,2,2,32.0,3.878787878787879,0.5,0.5,7,0,3,853969.1358024691,830000.0,286526.62766007404,162,1.2881012507145095,4,50,2,17,2,4,5,0,4,2,0,1100000.0
11682.0,82.18,33,2,1,1,27.393333333333334,2.417058823529412,0.3333333333333333,0.3333333333333333,4,1,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.3540126019663133,8,85,2,17,3,3,5,0,4,2,1,960000.0
21249.0,76.24,18,2,2,1,25.41333333333333,4.012631578947368,0.6666666666666666,0.3333333333333333,5,2,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.790942654645728,6,55,2,17,1,2,5,2,4,2,0,1620000.0
30050.0,129.12,18,4,2,2,25.824,6.795789473684211,0.4,0.4,8,3,3,2173067.729083665,1990000.0,977382.160362272,251,1.7854934582009792,9,34,1,17,3,4,5,0,4,2,0,3880000.0
21315.0,95.24,18,3,2,1,23.81,5.012631578947368,0.5,0.25,6,2,2,2048187.9432624113,1840000.0,968698.6620355729,564,0.9911194993400172,6,89,2,17,3,2,0,0,4,1,0,2030000.0
25895.0,129.37,16,3,2,2,32.3425,7.61,0.5,0.5,7,2,3,2173067.729083665,1990000.0,977382.160362272,251,1.541598733240536,9,34,1,17,1,2,0,0,4,1,1,3350000.0
16091.0,108.14,18,3,2,1,27.035,5.691578947368421,0.5,0.25,6,1,2,2048187.9432624113,1840000.0,968698.6620355729,564,0.8495309994343004,6,89,0,17,1,3,5,2,4,2,1,1740000.0
17273.0,115.21,18,3,2,2,28.8025,6.063684210526316,0.5,0.5,7,1,2,2173067.729083665,1990000.0,977382.160362272,251,0.9157556654175125,9,74,1,17,1,1,5,2,4,1,0,1990000.0
15664.0,97.68,8,3,2,1,24.42,10.853333333333333,0.5,0.25,6,1,2,2711766.8711656444,2500000.0,1329556.3519404833,978,0.5642075843838118,8,10,0,17,1,2,0,2,4,1,1,1530000.0
13009.0,102.24,18,3,2,1,25.56,5.381052631578947,0.5,0.25,6,1,2,1278558.8235294118,1290000.0,384450.8928659952,68,1.0402329054330752,2,45,0,17,1,2,0,0,4,1,0,1330000.0
17139.0,115.53,18,3,2,2,28.8825,6.080526315789474,0.5,0.5,7,1,2,2173067.729083665,1990000.0,977382.160362272,251,0.9111538781541079,9,74,2,17,1,2,0,0,4,2,1,1980000.0
13260.0,101.81,17,3,2,1,25.4525,5.6561111111111115,0.5,0.25,6,1,2,1278558.8235294118,1290000.0,384450.8928659952,68,1.0558755055147757,2,45,0,17,0,2,5,2,4,1,1,1350000.0
13142.0,106.53,18,3,2,1,26.6325,5.606842105263158,0.5,0.25,6,1,2,1278558.8235294118,1290000.0,384450.8928659952,68,1.0949820057190265,2,45,1,17,1,2,0,0,4,1,1,1400000.0
15930.0,99.19,18,3,2,1,24.7975,5.220526315789473,0.5,0.25,6,1,2,1278558.8235294118,1290000.0,384450.8928659952,68,1.23576540645433,2,45,0,17,1,2,0,0,4,1,1,1580000.0
8523.0,107.95,17,3,2,2,26.9875,5.997222222222223,0.5,0.5,7,0,2,853969.1358024691,830000.0,286526.62766007404,162,1.0773210460521352,4,50,2,17,3,2,5,0,4,2,1,920000.0
6531.0,114.85,24,3,2,2,28.7125,4.593999999999999,0.5,0.5,7,0,2,853969.1358024691,830000.0,286526.62766007404,162,0.8782508527598929,4,50,1,20,1,2,0,0,4,1,1,750000.0
16401.0,89.63,26,3,1,1,22.4075,3.3196296296296293,0.25,0.25,5,1,1,1278558.8235294118,1290000.0,384450.8928659952,68,1.149731106004978,2,45,0,20,1,2,0,0,4,1,1,1470000.0
6701.0,132.82,20,4,2,2,26.564,6.324761904761904,0.4,0.4,8,0,3,1875364.5484949832,1800000.0,855438.6591359673,299,0.4745741440724674,1,52,0,16,1,2,0,0,4,1,1,890000.0
17245.0,118.88,27,4,1,2,23.776,4.2457142857142856,0.2,0.4,7,1,2,2374983.935742972,2080000.0,1266402.7666910856,249,0.863163369648361,5,59,1,17,3,2,0,0,4,1,1,2050000.0
42900.0,88.58,24,3,2,2,22.145,3.5432,0.5,0.5,7,4,1,2711766.8711656444,2500000.0,1329556.3519404833,978,1.4012998827833234,8,81,0,17,3,4,5,0,4,2,1,3800000.0
31987.0,128.18,23,4,2,2,25.636000000000003,5.340833333333333,0.4,0.4,8,3,3,2711766.8711656444,2500000.0,1329556.3519404833,978,1.5119288208977963,8,88,0,20,3,0,5,0,4,2,1,4100000.0
3368.0,157.39,6,3,2,2,39.3475,22.48428571428571,0.5,0.5,7,0,3,1587584.9056603773,1450000.0,685073.8431271552,53,0.3338402023539882,3,76,0,17,1,2,0,0,4,1,0,530000.0
22183.0,105.04,34,3,2,2,26.26,3.0011428571428573,0.5,0.5,7,2,2,2048187.9432624113,1840000.0,968698.6620355729,564,1.1375903613114484,6,89,1,20,3,0,5,0,4,2,0,2330000.0
13871.0,121.84,18,3,2,2,30.46,6.4126315789473685,0.5,0.5,7,1,2,1752745.7627118644,1620000.0,866516.1238370968,59,0.9642008965318059,0,13,1,17,1,2,0,0,4,1,0,1690000.0
18500.0,96.76,6,3,2,1,24.19,13.822857142857144,0.5,0.25,6,1,2,2711766.8711656444,2500000.0,1329556.3519404833,978,0.660085997416355,8,60,0,17,3,4,5,0,4,0,1,1790000.0
13025.0,94.44,11,3,2,2,23.61,7.87,0.5,0.5,7,1,2,1587584.9056603773,1450000.0,685073.8431271552,53,0.7747612243309537,3,37,1,17,1,2,0,0,4,1,1,1230000.0
24688.0,104.91,30,3,2,2,26.2275,3.384193548387097,0.5,0.5,7,2,2,2711766.8711656444,2500000.0,1329556.3519404833,978,0.9550964990549494,8,78,2,17,3,4,5,0,4,2,1,2590000.0
19650.0,85.5,23,3,2,1,21.375,3.5625,0.5,0.25,6,2,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.8202368270400142,6,89,2,17,2,4,5,0,4,2,1,1680000.0
20924.0,85.55,21,3,2,1,21.3875,3.8886363636363637,0.5,0.25,6,2,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.8739428097628723,6,89,0,17,3,4,5,0,4,2,0,1790000.0
6270.0,114.85,24,3,2,2,28.7125,4.593999999999999,0.5,0.5,7,0,2,853969.1358024691,830000.0,286526.62766007404,162,0.8431208186494972,4,50,1,20,1,2,0,0,4,1,1,720000.0
14767.0,107.0,11,3,2,2,26.75,8.916666666666666,0.5,0.5,7,1,2,2711766.8711656444,2500000.0,1329556.3519404833,978,0.582645740736224,8,10,2,17,1,2,0,2,4,1,1,1580000.0
35990.0,119.2,18,3,2,2,29.8,6.273684210526316,0.5,0.5,7,4,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.5819938150369626,8,7,1,17,3,4,5,0,4,2,1,4290000.0
26539.0,107.39,11,3,1,1,26.8475,8.949166666666667,0.25,0.25,5,2,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.0509749120874925,8,5,2,17,3,4,5,0,4,2,0,2850000.0
32113.0,115.22,26,3,2,2,28.805,4.267407407407408,0.5,0.5,7,3,2,2374983.935742972,2080000.0,1266402.7666910856,249,1.557904618389725,5,56,1,17,3,4,5,0,4,2,0,3700000.0
8946.0,88.31,20,3,1,1,22.0775,4.205238095238095,0.25,0.25,5,0,1,1752745.7627118644,1620000.0,866516.1238370968,59,0.4507211291480039,0,12,0,17,1,2,0,0,4,1,1,790000.0
31987.0,128.18,23,4,2,2,25.636000000000003,5.340833333333333,0.4,0.4,8,3,3,2711766.8711656444,2500000.0,1329556.3519404833,978,1.5119288208977963,8,88,0,20,3,0,5,0,4,2,1,4100000.0
18115.0,115.38,18,3,2,2,28.845,6.072631578947369,0.5,0.5,7,1,2,2173067.729083665,1990000.0,977382.160362272,251,0.9617735380515583,9,74,2,17,1,4,5,2,4,1,1,2090000.0
29288.0,128.04,11,4,2,1,25.607999999999997,10.67,0.4,0.2,7,3,3,2374983.935742972,2080000.0,1266402.7666910856,249,1.5789573835030994,5,56,1,17,1,4,5,0,4,1,1,3750000.0
16318.0,60.06,15,2,2,2,20.02,3.75375,0.6666666666666666,0.6666666666666666,6,1,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.36138786450727817,8,60,0,25,3,3,5,0,2,2,1,980000.0
20838.0,107.98,7,3,1,1,26.995,13.4975,0.25,0.25,5,2,2,2711766.8711656444,2500000.0,1329556.3519404833,978,0.8297170358585467,8,43,0,20,3,4,5,0,4,0,1,2250000.0
19501.0,133.84,18,3,1,2,33.46,7.04421052631579,0.25,0.5,6,2,3,2048187.9432624113,1840000.0,968698.6620355729,564,1.2742964991514507,6,18,2,17,3,3,5,0,4,2,0,2610000.0
8200.0,121.96,17,3,2,2,30.49,6.775555555555555,0.5,0.5,7,0,2,853969.1358024691,830000.0,286526.62766007404,162,1.1710011370131905,4,50,0,17,1,4,5,0,4,2,0,1000000.0
17617.0,126.47,11,4,2,2,25.294,10.539166666666667,0.4,0.4,8,1,2,1752745.7627118644,1620000.0,866516.1238370968,59,1.2711476908123451,0,71,0,17,1,2,0,0,4,1,1,2228000.0
9269.0,88.47,17,3,2,1,22.1175,4.915,0.5,0.25,6,0,1,1752745.7627118644,1620000.0,866516.1238370968,59,0.46783712139413064,0,12,0,17,1,4,5,0,4,1,1,820000.0
20962.0,76.33,18,2,1,1,25.44333333333333,4.017368421052631,0.3333333333333333,0.3333333333333333,4,2,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.7811779305142993,6,55,0,17,1,3,5,2,4,1,1,1600000.0
28233.0,89.26,33,3,1,1,22.315,2.625294117647059,0.25,0.25,5,3,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.9292830801615724,8,60,1,17,3,4,5,0,4,2,1,2520000.0
6127.0,140.38,33,3,2,2,35.095,4.128823529411765,0.5,0.5,7,0,3,853969.1358024691,830000.0,286526.62766007404,162,1.0070609778313437,4,50,1,17,2,4,5,0,4,2,1,860000.0
9164.0,87.3,18,3,1,2,21.825,4.594736842105263,0.25,0.5,6,0,1,1587584.9056603773,1450000.0,685073.8431271552,53,0.5039097394022464,3,91,2,17,1,2,0,0,4,1,1,800000.0
37885.0,137.26,15,4,2,2,27.451999999999998,8.57875,0.4,0.4,8,4,3,2711766.8711656444,2500000.0,1329556.3519404833,978,1.9175682606508637,8,43,1,17,3,3,0,0,4,1,1,5200000.0
33406.0,139.2,9,4,2,2,27.839999999999996,13.919999999999998,0.4,0.4,8,3,3,2374983.935742972,2080000.0,1266402.7666910856,249,1.9579071555438434,5,56,0,17,3,4,5,0,4,0,1,4650000.0
27778.0,113.76,22,3,2,1,28.44,4.946086956521739,0.5,0.25,6,3,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.165291481472448,8,43,0,17,3,4,5,0,4,2,0,3160000.0
22530.0,101.2,18,3,2,1,25.3,5.326315789473685,0.5,0.25,6,2,2,2173067.729083665,1990000.0,977382.160362272,251,1.0492074960562454,9,39,1,17,1,0,5,2,4,2,0,2280000.0
15860.0,91.43,18,3,2,1,22.8575,4.812105263157895,0.5,0.25,6,1,1,1278558.8235294118,1290000.0,384450.8928659952,68,1.1340885059232775,2,45,0,17,3,3,5,0,4,2,0,1450000.0
6545.0,139.96,33,3,2,2,34.99,4.116470588235295,0.5,0.5,7,0,3,853969.1358024691,830000.0,286526.62766007404,162,1.0726370415040825,4,50,2,17,2,4,5,0,4,2,1,916000.0
32998.0,118.19,18,3,2,2,29.5475,6.220526315789473,0.5,0.5,7,3,2,2711766.8711656444,2500000.0,1329556.3519404833,978,1.4381761954881478,8,88,2,14,3,4,5,0,4,2,1,3900000.0
22422.0,123.99,20,3,2,2,30.9975,5.904285714285714,0.5,0.5,7,2,2,2048187.9432624113,1840000.0,968698.6620355729,564,1.357296654268595,6,89,2,17,1,4,1,0,4,1,0,2780000.0
23154.0,100.2,20,3,2,2,25.05,4.771428571428571,0.5,0.5,7,2,2,2048187.9432624113,1840000.0,968698.6620355729,564,1.132707999245734,6,89,2,7,1,4,1,0,4,2,1,2320000.0
17617.0,126.47,11,4,2,2,25.294,10.539166666666667,0.4,0.4,8,1,2,1752745.7627118644,1620000.0,866516.1238370968,59,1.2711476908123451,0,71,0,17,1,2,0,0,4,1,1,2228000.0
9269.0,88.47,17,3,2,1,22.1175,4.915,0.5,0.25,6,0,1,1752745.7627118644,1620000.0,866516.1238370968,59,0.46783712139413064,0,12,0,17,1,4,5,0,4,1,1,820000.0
9092.0,109.99,31,3,2,2,27.4975,3.4371875,0.5,0.5,7,0,2,1587584.9056603773,1450000.0,685073.8431271552,53,0.6298871742528079,3,91,2,20,1,2,0,0,4,1,1,1000000.0
22034.0,124.81,18,4,2,2,24.962,6.568947368421052,0.4,0.4,8,2,2,2048187.9432624113,1840000.0,968698.6620355729,564,1.3426495680714519,6,89,1,17,3,2,5,0,4,2,1,2750000.0
11363.0,80.97,20,2,2,1,26.99,3.855714285714286,0.6666666666666666,0.3333333333333333,5,0,1,1278558.8235294118,1290000.0,384450.8928659952,68,0.7195596037582175,2,27,1,20,3,4,5,0,4,2,1,920000.0
11158.0,121.89,9,4,2,2,24.378,12.189,0.4,0.4,8,0,2,1278558.8235294118,1290000.0,384450.8928659952,68,1.0636968055556257,2,27,2,20,3,2,0,0,4,1,1,1360000.0
24904.0,131.71,11,4,2,2,26.342000000000002,10.975833333333334,0.4,0.4,8,2,3,2711766.8711656444,2500000.0,1329556.3519404833,978,1.209543056718237,8,70,0,17,3,4,5,0,4,2,0,3280000.0
19833.0,113.45,18,3,2,2,28.3625,5.971052631578948,0.5,0.5,7,2,2,2173067.729083665,1990000.0,977382.160362272,251,1.0354021342660318,9,34,2,17,3,4,5,0,4,2,1,2250000.0
20406.0,71.06,11,2,1,1,23.686666666666667,5.921666666666667,0.3333333333333333,0.3333333333333333,4,2,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.5347065342199524,8,5,2,20,3,4,5,0,4,2,1,1450000.0
18970.0,121.25,17,3,2,2,30.3125,6.736111111111111,0.5,0.5,7,1,2,1875364.5484949832,1800000.0,855438.6591359673,299,1.2264275633333428,1,84,2,17,1,1,1,0,4,1,1,2300000.0
32111.0,129.24,18,4,2,2,25.848000000000003,6.8021052631578955,0.4,0.4,8,3,3,2173067.729083665,1990000.0,977382.160362272,251,1.909741714312903,9,34,0,17,3,4,5,0,4,2,1,4150000.0
22514.0,76.4,16,2,2,1,25.46666666666667,4.4941176470588236,0.6666666666666666,0.3333333333333333,5,2,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.634272578522978,8,85,2,17,1,2,0,2,4,2,1,1720000.0
9128.0,145.72,6,3,1,1,36.43,20.81714285714286,0.25,0.25,5,0,3,1752745.7627118644,1620000.0,866516.1238370968,59,0.758808989578285,0,82,2,17,2,4,4,0,4,0,1,1330000.0
17334.0,89.42,18,2,1,1,29.80666666666667,4.706315789473685,0.3333333333333333,0.3333333333333333,4,1,1,1875364.5484949832,1800000.0,855438.6591359673,299,0.8265055318116005,1,44,2,17,0,2,0,0,4,1,1,1550000.0
6036.0,160.72,11,3,2,2,40.18,13.393333333333333,0.5,0.5,7,0,3,1875364.5484949832,1800000.0,855438.6591359673,299,0.5172324941014532,1,38,0,13,2,4,2,0,4,2,1,970000.0
19472.0,60.6,7,3,1,1,15.15,7.575,0.25,0.25,5,2,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.5761187237542957,6,55,2,17,3,4,2,0,4,0,1,1180000.0
18359.0,76.26,7,3,1,1,19.065,9.5325,0.25,0.25,5,1,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.6835306892000119,6,69,0,17,2,4,2,0,4,0,1,1400000.0
9249.0,156.79,5,3,2,2,39.1975,26.131666666666664,0.5,0.5,7,0,3,2048187.9432624113,1840000.0,968698.6620355729,564,0.7079424995285837,6,54,2,17,3,4,5,0,4,0,1,1450000.0
9781.0,75.66,5,3,1,1,18.915,12.61,0.25,0.25,5,0,1,1875364.5484949832,1800000.0,855438.6591359673,299,0.39458973776811895,1,38,0,17,3,3,2,0,4,0,1,740000.0
23493.0,93.22,11,3,1,1,23.305,7.7683333333333335,0.25,0.25,5,2,2,2048187.9432624113,1840000.0,968698.6620355729,564,1.069237292391447,6,83,2,17,3,4,5,0,4,2,1,2190000.0
23282.0,98.79,32,2,1,1,32.93,2.9936363636363637,0.3333333333333333,0.3333333333333333,4,2,2,2711766.8711656444,2500000.0,1329556.3519404833,978,0.8481551922109589,8,80,0,17,3,3,5,0,4,2,1,2300000.0
10913.0,104.47,9,3,1,2,26.1175,10.447,0.25,0.5,6,0,2,1278558.8235294118,1290000.0,384450.8928659952,68,0.8916282046569216,2,27,2,20,1,4,1,0,4,2,1,1140000.0
17390.0,61.53,6,2,1,1,20.51,8.790000000000001,0.3333333333333333,0.3333333333333333,4,1,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.5224127410314376,6,89,1,17,2,4,2,2,4,0,1,1070000.0
14430.0,54.75,5,1,1,1,27.375,9.125,0.5,0.5,3,1,0,1875364.5484949832,1800000.0,855438.6591359673,299,0.4212512065362351,1,25,0,17,2,0,5,0,4,2,0,790000.0
33356.0,45.27,8,2,1,1,15.090000000000002,5.03,0.3333333333333333,0.3333333333333333,4,3,0,2048187.9432624113,1840000.0,968698.6620355729,564,0.7372366719228699,6,26,0,17,0,4,2,0,4,0,0,1510000.0
27041.0,78.4,7,2,1,1,26.133333333333336,9.8,0.3333333333333333,0.3333333333333333,4,2,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.7817778293422751,8,43,0,17,3,4,5,0,4,0,1,2120000.0
27326.0,86.0,9,3,2,1,21.5,8.6,0.5,0.25,6,2,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.8665933485633711,8,4,1,17,3,3,5,0,4,2,0,2350000.0
23872.0,87.97,27,2,1,1,29.323333333333334,3.141785714285714,0.3333333333333333,0.3333333333333333,4,2,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.7744025668013104,8,43,0,17,3,4,5,2,4,2,1,2100000.0
17778.0,25.2,5,1,1,1,12.6,4.2,0.5,0.5,3,1,0,2048187.9432624113,1840000.0,968698.6620355729,564,0.2187298205440038,6,69,0,27,2,4,5,0,4,0,0,448000.0
19665.0,45.26,18,1,1,1,22.63,2.3821052631578947,0.5,0.5,3,2,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.3281991830729363,8,81,2,15,3,4,5,0,4,2,0,890000.0
24635.0,58.86,8,2,2,1,19.62,6.54,0.6666666666666666,0.3333333333333333,5,2,0,2048187.9432624113,1840000.0,968698.6620355729,564,0.7079424995285837,6,75,0,17,0,4,4,0,4,0,1,1450000.0
16385.0,71.41,32,2,1,1,23.80333333333333,2.163939393939394,0.3333333333333333,0.3333333333333333,4,1,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.43145285864644434,8,60,2,17,3,0,5,0,4,2,1,1170000.0
18077.0,69.15,18,2,1,1,23.05,3.6394736842105266,0.3333333333333333,0.3333333333333333,4,1,1,2374983.935742972,2080000.0,1266402.7666910856,249,0.5263191278343665,5,59,0,17,2,4,5,0,4,2,1,1250000.0
18517.0,94.51,7,2,2,1,31.503333333333334,11.81375,0.6666666666666666,0.3333333333333333,5,1,2,2173067.729083665,1990000.0,977382.160362272,251,0.8053127710958025,9,34,1,20,3,3,5,0,4,0,0,1750000.0
11293.0,31.88,34,1,1,1,15.94,0.9108571428571428,0.5,0.5,3,0,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.1327547257373675,8,43,0,15,0,4,5,0,2,2,1,360000.0
23971.0,41.3,29,1,1,1,20.65,1.3766666666666665,0.5,0.5,3,2,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.3650754957777606,8,43,0,12,0,0,5,0,4,2,1,990000.0
23664.0,96.35,17,2,2,1,32.11666666666667,5.352777777777778,0.6666666666666666,0.3333333333333333,5,2,2,2374983.935742972,2080000.0,1266402.7666910856,249,0.9600060891698845,5,56,0,17,3,4,5,0,4,2,0,2280000.0
24222.0,57.8,7,2,1,1,19.266666666666666,7.225,0.3333333333333333,0.3333333333333333,4,2,0,2048187.9432624113,1840000.0,968698.6620355729,564,0.6835306892000119,6,17,2,20,3,4,5,0,4,0,1,1400000.0
24119.0,90.8,31,2,1,1,30.266666666666666,2.8375,0.3333333333333333,0.3333333333333333,4,2,1,1875364.5484949832,1800000.0,855438.6591359673,299,1.1677723320434872,1,25,0,17,0,4,5,0,4,2,0,2190000.0
22607.0,56.62,6,2,1,1,18.87333333333333,8.088571428571429,0.3333333333333333,0.3333333333333333,4,2,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.47201680262175105,8,5,0,17,3,4,4,2,4,0,1,1280000.0
24057.0,54.87,5,2,1,1,18.29,9.145,0.3333333333333333,0.3333333333333333,4,2,0,2173067.729083665,1990000.0,977382.160362272,251,0.6074359187694053,9,39,0,17,0,4,5,1,4,0,1,1320000.0
27371.0,67.59,18,2,1,1,22.53,3.5573684210526317,0.3333333333333333,0.3333333333333333,4,2,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.6822117850392496,8,43,2,17,3,3,5,2,4,2,1,1850000.0
23993.0,87.11,24,2,1,1,29.036666666666665,3.4844,0.3333333333333333,0.3333333333333333,4,2,1,2173067.729083665,1990000.0,977382.160362272,251,0.9617735380515583,9,34,1,17,3,4,5,0,4,2,0,2090000.0
27769.0,60.86,8,2,1,1,20.286666666666665,6.762222222222222,0.3333333333333333,0.3333333333333333,4,3,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.8251191891057286,6,75,1,20,0,4,4,0,4,0,1,1690000.0
18570.0,72.7,6,2,2,1,24.233333333333334,10.385714285714286,0.6666666666666666,0.3333333333333333,5,1,1,2173067.729083665,1990000.0,977382.160362272,251,0.621241280559619,9,34,0,17,0,4,4,0,4,0,0,1350000.0
7792.0,74.44,27,2,2,1,24.813333333333333,2.6585714285714284,0.6666666666666666,0.3333333333333333,5,0,1,853969.1358024691,830000.0,286526.62766007404,162,0.6791806594676505,4,50,0,17,0,4,5,0,4,2,0,580000.0
20422.0,75.9,17,2,1,1,25.3,4.216666666666667,0.3333333333333333,0.3333333333333333,4,2,1,2374983.935742972,2080000.0,1266402.7666910856,249,0.6526357185146144,5,35,2,17,3,4,5,0,4,2,1,1550000.0
25337.0,77.36,6,2,1,1,25.786666666666665,11.051428571428572,0.3333333333333333,0.3333333333333333,4,2,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.7227757290145563,8,3,2,17,0,4,4,2,4,0,0,1960000.0
12457.0,52.18,9,1,1,1,26.09,5.218,0.5,0.5,3,1,0,2048187.9432624113,1840000.0,968698.6620355729,564,0.3173535342714341,6,55,0,17,3,4,5,0,4,2,0,650000.0
22960.0,58.8,7,2,1,1,19.599999999999998,7.35,0.3333333333333333,0.3333333333333333,4,2,0,2374983.935742972,2080000.0,1266402.7666910856,249,0.5684246580611159,5,41,0,20,3,4,4,0,4,0,1,1350000.0
21631.0,57.79,18,2,1,1,19.263333333333332,3.041578947368421,0.3333333333333333,0.3333333333333333,4,2,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.46095390881030374,8,30,2,17,3,3,5,0,4,2,1,1250000.0
15762.0,53.93,13,2,2,1,17.976666666666667,3.8521428571428573,0.6666666666666666,0.3333333333333333,5,1,0,2173067.729083665,1990000.0,977382.160362272,251,0.39115191738938976,9,74,0,13,0,4,5,0,4,2,1,850000.0
11172.0,31.33,15,1,1,1,15.665,1.958125,0.5,0.5,3,0,0,2048187.9432624113,1840000.0,968698.6620355729,564,0.17088267230000298,6,49,0,17,3,0,5,0,4,2,1,350000.0
21189.0,67.49,10,2,1,1,22.496666666666666,6.135454545454545,0.3333333333333333,0.3333333333333333,4,2,1,2711766.8711656444,2500000.0,1329556.3519404833,978,0.5273312716789875,8,43,1,20,3,3,5,0,4,2,1,1430000.0
20737.0,60.28,6,2,1,1,20.093333333333334,8.611428571428572,0.3333333333333333,0.3333333333333333,4,2,1,2048187.9432624113,1840000.0,968698.6620355729,564,0.6102952582142963,6,64,0,17,2,4,4,0,4,1,0,1250000.0
28929.0,45.63,7,2,1,1,15.21,5.70375,0.3333333333333333,0.3333333333333333,4,3,0,2711766.8711656444,2500000.0,1329556.3519404833,978,0.48676732770368075,8,70,0,17,2,4,4,0,4,0,1,1320000.0
19388.0,54.16,6,2,1,1,18.05333333333333,7.737142857142857,0.3333333333333333,0.3333333333333333,4,1,0,2048187.9432624113,1840000.0,968698.6620355729,564,0.5126480169000089,6,64,2,17,0,4,5,0,4,0,1,1050000.0
21740.0,54.28,7,2,1,1,18.093333333333334,6.785,0.3333333333333333,0.3333333333333333,4,2,0,2374983.935742972,2080000.0,1266402.7666910856,249,0.496845256675642,5,41,0,20,3,4,4,0,4,0,1,1180000.0
22150.0,66.82,7,2,2,1,22.27333333333333,8.3525,0.6666666666666666,0.3333333333333333,5,2,1,1875364.5484949832,1800000.0,855438.6591359673,299,0.7891794755362379,1,44,0,17,3,3,5,0,4,0,1,1480000.0
